USD/EUR,0.851707
EUR/USD,1.174113
USD/GBP,0.761313
GBP/USD,1.313521
USD/INR,64.289983
INR/USD,0.015555
USD/AUD,1.244621
AUD/USD,0.803457
USD/CAD,1.243928
CAD/USD,0.803905
USD/SGD,1.356437
SGD/USD,0.737225
USD/CHF,0.950997
CHF/USD,1.051529
USD/MYR,4.276891
MYR/USD,0.233815
USD/JPY,110.943375
JPY/USD,0.009014
USD/CNY,6.741048
CNY/USD,0.148345
USD/ARS,17.502511
ARS/USD,0.057135
USD/BHD,0.377177
BHD/USD,2.651275
USD/BWP,10.146151
BWP/USD,0.098560
USD/BRL,3.139240
BRL/USD,0.318548
USD/BND,1.356437
BND/USD,0.737225
USD/BGN,1.667787
BGN/USD,0.599597
USD/CLP,644.138240
CLP/USD,0.001552
USD/COP,3016.603078
COP/USD,0.000331
USD/HRK,6.315694
HRK/USD,0.158336
USD/CZK,22.181772
CZK/USD,0.045082
USD/DKK,6.333046
DKK/USD,0.157902
USD/HKD,7.807933
HKD/USD,0.128075
USD/HUF,259.632546
HUF/USD,0.003852
USD/ISK,103.683636
ISK/USD,0.009645
USD/IDR,13312.227474
IDR/USD,0.000075
USD/IRR,32681.404515
IRR/USD,0.000031
USD/ILS,3.558725
ILS/USD,0.281000
USD/KZT,326.908900
KZT/USD,0.003059
USD/KRW,1113.214980
KRW/USD,0.000898
USD/KWD,0.302569
KWD/USD,3.305037
USD/LYD,1.355416
LYD/USD,0.737781
USD/MUR,33.791441
MUR/USD,0.029593
USD/MXN,17.572063
MXN/USD,0.056909
USD/NPR,102.978099
NPR/USD,0.009711
USD/NZD,1.327298
NZD/USD,0.753410
USD/NOK,7.888178
NOK/USD,0.126772
USD/OMR,0.384925
OMR/USD,2.597906
USD/PKR,105.314090
PKR/USD,0.009495
USD/PHP,50.553852
PHP/USD,0.019781
USD/PLN,3.618998
PLN/USD,0.276320
USD/QAR,3.655959
QAR/USD,0.273526
USD/RON,3.890671
RON/USD,0.257025
USD/RUB,59.502527
RUB/USD,0.016806
USD/SAR,3.750056
SAR/USD,0.266663
USD/ZAR,12.892281
ZAR/USD,0.077566
USD/LKR,152.701400
LKR/USD,0.006549
USD/SEK,8.163507
SEK/USD,0.122496
USD/TWD,30.261967
TWD/USD,0.033045
USD/THB,33.317641
THB/USD,0.030014
USD/TTD,6.754054
TTD/USD,0.148059
USD/TRY,3.528938
TRY/USD,0.283371
USD/AED,3.672968
AED/USD,0.272259
USD/VEF,10.116573
VEF/USD,0.098848
GBP/EUR,1.118735
EUR/GBP,0.893867
GBP/INR,84.446237
INR/GBP,0.011842
GBP/AUD,1.634836
AUD/GBP,0.611682
GBP/CAD,1.633926
CAD/GBP,0.612023
GBP/SGD,1.781709
SGD/GBP,0.561259
GBP/CHF,1.249154
CHF/GBP,0.800542
GBP/MYR,5.617786
MYR/GBP,0.178006
GBP/JPY,145.726444
JPY/GBP,0.006862
GBP/CNY,8.854508
CNY/GBP,0.112937
GBP/ARS,22.989914
ARS/GBP,0.043497
GBP/BHD,0.495430
BHD/GBP,2.018449
GBP/BWP,13.327181
BWP/GBP,0.075035
GBP/BRL,4.123458
BRL/GBP,0.242515
GBP/BND,1.781709
BND/GBP,0.561259
GBP/BGN,2.190673
BGN/GBP,0.456481
GBP/CLP,846.089055
CLP/GBP,0.001182
GBP/COP,3962.371256
COP/GBP,0.000252
GBP/HRK,8.295796
HRK/GBP,0.120543
GBP/CZK,29.136222
CZK/GBP,0.034322
GBP/DKK,8.318589
DKK/GBP,0.120213
GBP/HKD,10.255884
HKD/GBP,0.097505
GBP/HUF,341.032782
HUF/GBP,0.002932
GBP/ISK,136.190625
ISK/GBP,0.007343
GBP/IDR,17485.889302
IDR/GBP,0.000057
GBP/IRR,42927.708584
IRR/GBP,0.000023
GBP/ILS,4.674459
ILS/GBP,0.213928
GBP/KZT,429.401679
KZT/GBP,0.002329
GBP/KRW,1462.231167
KRW/GBP,0.000684
GBP/KWD,0.397430
KWD/GBP,2.516166
GBP/LYD,1.780368
LYD/GBP,0.561682
GBP/MUR,44.385764
MUR/GBP,0.022530
GBP/MXN,23.081272
MXN/GBP,0.043325
GBP/NPR,135.263887
NPR/GBP,0.007393
GBP/NZD,1.743434
NZD/GBP,0.573581
GBP/NOK,10.361286
NOK/GBP,0.096513
GBP/OMR,0.505608
OMR/GBP,1.977819
GBP/PKR,138.332261
PKR/GBP,0.007229
GBP/PHP,66.403542
PHP/GBP,0.015059
GBP/PLN,4.753629
PLN/GBP,0.210366
GBP/QAR,4.802179
QAR/GBP,0.208239
GBP/RON,5.110477
RON/GBP,0.195676
GBP/RUB,78.157814
RUB/GBP,0.012795
GBP/SAR,4.925776
SAR/GBP,0.203014
GBP/ZAR,16.934281
ZAR/GBP,0.059052
GBP/LKR,200.576483
LKR/GBP,0.004986
GBP/SEK,10.722937
SEK/GBP,0.093258
GBP/TWD,39.749727
TWD/GBP,0.025157
GBP/THB,43.763419
THB/GBP,0.022850
GBP/TTD,8.871591
TTD/GBP,0.112719
GBP/TRY,4.635334
TRY/GBP,0.215734
GBP/AED,4.824521
AED/GBP,0.207274
GBP/VEF,13.288331
VEF/GBP,0.075254
EUR/INR,75.483683
INR/EUR,0.013248
EUR/AUD,1.461325
AUD/EUR,0.684310
EUR/CAD,1.460512
CAD/EUR,0.684691
EUR/SGD,1.592610
SGD/EUR,0.627900
EUR/CHF,1.116577
CHF/EUR,0.895594
EUR/MYR,5.021552
MYR/EUR,0.199142
EUR/JPY,130.260022
JPY/EUR,0.007677
EUR/CNY,7.914750
CNY/EUR,0.126346
EUR/ARS,20.549920
ARS/EUR,0.048662
EUR/BHD,0.442848
BHD/EUR,2.258109
EUR/BWP,11.912724
BWP/EUR,0.083944
EUR/BRL,3.685822
BRL/EUR,0.271310
EUR/BND,1.592610
BND/EUR,0.627900
EUR/BGN,1.958170
BGN/EUR,0.510681
EUR/CLP,756.290869
CLP/EUR,0.001322
EUR/COP,3541.831893
COP/EUR,0.000282
EUR/HRK,7.415336
HRK/EUR,0.134856
EUR/CZK,26.043900
CZK/EUR,0.038397
EUR/DKK,7.435710
DKK/EUR,0.134486
EUR/HKD,9.167393
HKD/EUR,0.109082
EUR/HUF,304.837862
HUF/EUR,0.003280
EUR/ISK,121.736271
ISK/EUR,0.008214
EUR/IDR,15630.054935
IDR/EUR,0.000064
EUR/IRR,38371.651096
IRR/EUR,0.000026
EUR/ILS,4.178344
ILS/EUR,0.239329
EUR/KZT,383.827881
KZT/EUR,0.002605
EUR/KRW,1307.039812
KRW/EUR,0.000765
EUR/KWD,0.355250
KWD/EUR,2.814923
EUR/LYD,1.591411
LYD/EUR,0.628373
EUR/MUR,39.674958
MUR/EUR,0.025205
EUR/MXN,20.631582
MXN/EUR,0.048469
EUR/NPR,120.907890
NPR/EUR,0.008271
EUR/NZD,1.558398
NZD/EUR,0.641685
EUR/NOK,9.261609
NOK/EUR,0.107973
EUR/OMR,0.451946
OMR/EUR,2.212655
EUR/PKR,123.650608
PKR/EUR,0.008087
EUR/PHP,59.355918
PHP/EUR,0.016848
EUR/PLN,4.249111
PLN/EUR,0.235343
EUR/QAR,4.292508
QAR/EUR,0.232964
EUR/RON,4.568086
RON/EUR,0.218910
EUR/RUB,69.862670
RUB/EUR,0.014314
EUR/SAR,4.402988
SAR/EUR,0.227119
EUR/ZAR,15.136990
ZAR/EUR,0.066063
EUR/LKR,179.288648
LKR/EUR,0.005578
EUR/SEK,9.584877
SEK/EUR,0.104331
EUR/TWD,35.530959
TWD/EUR,0.028144
EUR/THB,39.118665
THB/EUR,0.025563
EUR/TTD,7.930021
TTD/EUR,0.126103
EUR/TRY,4.143371
TRY/EUR,0.241349
EUR/AED,4.312478
AED/EUR,0.231885
EUR/VEF,11.877997
VEF/EUR,0.084189
CAD/INR,51.683028
INR/CAD,0.019349
CAD/AUD,1.000557
AUD/CAD,0.999444
CAD/SGD,1.090446
SGD/CAD,0.917056
CAD/CHF,0.764511
CHF/CAD,1.308026
CAD/MYR,3.438213
MYR/CAD,0.290849
CAD/JPY,89.187915
JPY/CAD,0.011212
CAD/CNY,5.419161
CNY/CAD,0.184530
CAD/ARS,14.070353
ARS/CAD,0.071071
CAD/BHD,0.303214
BHD/CAD,3.297996
CAD/BWP,8.156540
BWP/CAD,0.122601
CAD/BRL,2.523650
BRL/CAD,0.396251
CAD/BND,1.090446
BND/CAD,0.917056
CAD/BGN,1.340742
BGN/CAD,0.745856
CAD/CLP,517.825845
CLP/CAD,0.001931
CAD/COP,2425.061796
COP/CAD,0.000412
CAD/HRK,5.077217
HRK/CAD,0.196958
CAD/CZK,17.832034
CZK/CAD,0.056079
CAD/DKK,5.091166
DKK/CAD,0.196419
CAD/HKD,6.276835
HKD/CAD,0.159316
CAD/HUF,208.719859
HUF/CAD,0.004791
CAD/ISK,83.351776
ISK/CAD,0.011997
CAD/IDR,10701.764012
IDR/CAD,0.000093
CAD/IRR,26272.739058
IRR/CAD,0.000038
CAD/ILS,2.860876
ILS/CAD,0.349543
CAD/KZT,262.803644
KZT/CAD,0.003805
CAD/KRW,894.918903
KRW/CAD,0.001117
CAD/KWD,0.243236
KWD/CAD,4.111229
CAD/LYD,1.089626
LYD/CAD,0.917746
CAD/MUR,27.165102
MUR/CAD,0.036812
CAD/MXN,14.126266
MXN/CAD,0.070790
CAD/NPR,82.784591
NPR/CAD,0.012080
CAD/NZD,1.067022
NZD/CAD,0.937188
CAD/NOK,6.341344
NOK/CAD,0.157695
CAD/OMR,0.309443
OMR/CAD,3.231609
CAD/PKR,84.662506
PKR/CAD,0.011812
CAD/PHP,40.640486
PHP/CAD,0.024606
CAD/PLN,2.909330
PLN/CAD,0.343722
CAD/QAR,2.939043
QAR/CAD,0.340247
CAD/RON,3.127729
RON/CAD,0.319721
CAD/RUB,47.834369
RUB/CAD,0.020905
CAD/SAR,3.014688
SAR/CAD,0.331709
CAD/ZAR,10.364167
ZAR/CAD,0.096486
CAD/LKR,122.757393
LKR/CAD,0.008146
CAD/SEK,6.562683
SEK/CAD,0.152377
CAD/TWD,24.327742
TWD/CAD,0.041105
CAD/THB,26.784213
THB/CAD,0.037335
CAD/TTD,5.429617
TTD/CAD,0.184175
CAD/TRY,2.836931
TRY/CAD,0.352494
CAD/AED,2.952717
AED/CAD,0.338671
CAD/VEF,8.132762
VEF/CAD,0.122959
AUD/INR,51.654268
INR/AUD,0.019359
AUD/SGD,1.089840
