BGN/AUD,0.745818
AUD/CLP,517.601738
CLP/AUD,0.001932
AUD/COP,2424.017928
COP/AUD,0.000413
AUD/HRK,5.075265
HRK/AUD,0.197034
AUD/CZK,17.826497
CZK/AUD,0.056096
AUD/DKK,5.090085
DKK/AUD,0.196460
AUD/HKD,6.274209
HKD/AUD,0.159383
AUD/HUF,208.664169
HUF/AUD,0.004792
AUD/ISK,83.334787
ISK/AUD,0.012000
AUD/IDR,10697.017860
IDR/AUD,0.000093
AUD/IRR,26276.083131
IRR/AUD,0.000038
AUD/ILS,2.859611
ILS/AUD,0.349698
AUD/KZT,262.639525
KZT/AUD,0.003808
AUD/KRW,894.721613
KRW/AUD,0.001118
AUD/KWD,0.243135
KWD/AUD,4.112941
AUD/LYD,1.086042
LYD/AUD,0.920775
AUD/MUR,27.150558
MUR/AUD,0.036832
AUD/MXN,14.124596
MXN/AUD,0.070798
AUD/NPR,82.748871
NPR/AUD,0.012085
AUD/NZD,1.066241
NZD/AUD,0.937874
AUD/NOK,6.339407
NOK/AUD,0.157743
AUD/OMR,0.309307
OMR/AUD,3.233034
AUD/PKR,84.629813
PKR/AUD,0.011816
AUD/PHP,40.622476
PHP/AUD,0.024617
AUD/PLN,2.908490
PLN/AUD,0.343821
AUD/QAR,2.937520
QAR/AUD,0.340423
AUD/RON,3.126726
RON/AUD,0.319823
AUD/RUB,47.808786
RUB/AUD,0.020917
AUD/SAR,3.013429
SAR/AUD,0.331848
AUD/ZAR,10.358061
ZAR/AUD,0.096543
AUD/LKR,122.734177
LKR/AUD,0.008148
AUD/SEK,6.561017
SEK/AUD,0.152415
AUD/TWD,24.300861
TWD/AUD,0.041151
AUD/THB,26.772480
THB/AUD,0.037352
AUD/TTD,5.426644
TTD/AUD,0.184276
AUD/TRY,2.835936
TRY/AUD,0.352617
AUD/AED,2.951513
AED/AUD,0.338809
AUD/VEF,8.130058
VEF/AUD,0.123000
JPY/INR,0.579480
INR/JPY,1.725686
JPY/SGD,0.012223
SGD/JPY,81.815718
JPY/CHF,0.008572
CHF/JPY,116.664218
JPY/MYR,0.038547
MYR/JPY,25.942297
JPY/CNY,0.060751
CNY/JPY,16.460555
JPY/ARS,0.157738
ARS/JPY,6.339619
JPY/BHD,0.003399
BHD/JPY,294.164754
JPY/BWP,0.091544
BWP/JPY,10.923759
JPY/BRL,0.028293
BRL/JPY,35.344550
JPY/BND,0.012223
BND/JPY,81.815718
JPY/BGN,0.015038
BGN/JPY,66.497130
JPY/CLP,5.805311
CLP/JPY,0.172256
JPY/COP,27.187269
COP/JPY,0.036782
JPY/HRK,0.056923
HRK/JPY,17.567689
JPY/CZK,0.199932
CZK/JPY,5.001710
JPY/DKK,0.057088
DKK/JPY,17.516934
JPY/HKD,0.070370
HKD/JPY,14.210522
JPY/HUF,2.340517
HUF/JPY,0.427256
JPY/ISK,0.934598
ISK/JPY,1.069978
JPY/IDR,119.984429
IDR/JPY,0.008334
JPY/IRR,294.706953
IRR/JPY,0.003393
JPY/ILS,0.032073
ILS/JPY,31.178518
JPY/KZT,2.945709
KZT/JPY,0.339477
JPY/KRW,10.034745
KRW/JPY,0.099654
JPY/KWD,0.002727
KWD/JPY,366.709968
JPY/LYD,0.012181
LYD/JPY,82.096311
JPY/MUR,0.304515
MUR/JPY,3.283912
JPY/MXN,0.158414
MXN/JPY,6.312575
JPY/NPR,0.928094
NPR/JPY,1.077477
JPY/NZD,0.011960
NZD/JPY,83.611377
JPY/NOK,0.071099
NOK/JPY,14.064917
JPY/OMR,0.003469
OMR/JPY,288.257448
JPY/PKR,0.949190
PKR/JPY,1.053530
JPY/PHP,0.455613
PHP/JPY,2.194845
JPY/PLN,0.032620
PLN/JPY,30.656190
JPY/QAR,0.032947
QAR/JPY,30.352144
JPY/RON,0.035069
RON/JPY,28.515280
JPY/RUB,0.536132
RUB/JPY,1.865213
JPY/SAR,0.033798
SAR/JPY,29.587489
JPY/ZAR,0.116172
ZAR/JPY,8.607928
JPY/LKR,1.376560
LKR/JPY,0.726448
JPY/SEK,0.073586
SEK/JPY,13.589622
JPY/TWD,0.272530
TWD/JPY,3.669326
JPY/THB,0.300307
THB/JPY,3.329924
JPY/TTD,0.060864
TTD/JPY,16.430050
JPY/TRY,0.031807
TRY/JPY,31.439523
JPY/AED,0.033103
AED/JPY,30.208409
JPY/VEF,0.091185
VEF/JPY,10.966715
CHF/INR,67.604536
INR/CHF,0.014792
CHF/SGD,1.425939
SGD/CHF,0.701292
CHF/MYR,4.497066
MYR/CHF,0.222367
CHF/CNY,7.087502
CNY/CHF,0.141093
CHF/ARS,18.402401
ARS/CHF,0.054341
CHF/BHD,0.396595
BHD/CHF,2.521465
CHF/BWP,10.679860
BWP/CHF,0.093634
CHF/BRL,3.300770
BRL/CHF,0.302960
CHF/BND,1.425939
BND/CHF,0.701292
CHF/BGN,1.754425
BGN/CHF,0.569987
CHF/CLP,677.272054
CLP/CHF,0.001477
CHF/COP,3171.781468
COP/CHF,0.000315
CHF/HRK,6.640840
HRK/CHF,0.150583
CHF/CZK,23.324865
CZK/CHF,0.042873
CHF/DKK,6.660082
DKK/CHF,0.150148
CHF/HKD,8.209707
HKD/CHF,0.121807
CHF/HUF,273.054578
HUF/CHF,0.003662
CHF/ISK,109.034203
ISK/CHF,0.009171
CHF/IDR,13997.889660
IDR/CHF,0.000071
CHF/IRR,34381.756245
IRR/CHF,0.000029
CHF/ILS,3.741814
ILS/CHF,0.267250
CHF/KZT,343.658835
KZT/CHF,0.002910
CHF/KRW,1170.695646
KRW/CHF,0.000854
CHF/KWD,0.318138
KWD/CHF,3.143294
CHF/LYD,1.421065
LYD/CHF,0.703697
CHF/MUR,35.525990
MUR/CHF,0.028148
CHF/MXN,18.481240
MXN/CHF,0.054109
CHF/NPR,108.275327
NPR/CHF,0.009236
CHF/NZD,1.395315
NZD/CHF,0.716684
CHF/NOK,8.294697
NOK/CHF,0.120559
CHF/OMR,0.404722
OMR/CHF,2.470830
CHF/PKR,110.736505
PKR/CHF,0.009030
CHF/PHP,53.153739
PHP/CHF,0.018813
CHF/PLN,3.805568
PLN/CHF,0.262773
CHF/QAR,3.843690
QAR/CHF,0.260167
CHF/RON,4.091288
RON/CHF,0.244422
CHF/RUB,62.547398
RUB/CHF,0.015988
CHF/SAR,3.943025
SAR/CHF,0.253612
CHF/ZAR,13.553113
ZAR/CHF,0.073784
CHF/LKR,160.595343
LKR/CHF,0.006227
CHF/SEK,8.584802
SEK/CHF,0.116485
CHF/TWD,31.794457
